Drug Name,Drug Class,
Child Cold and Cough DM Elix,Brompheniramine Maleate,
Child Cold and Cough DM Sol,Brompheniramine Maleate,
Child Cold and Cough Elixir,Brompheniramine Maleate,
Child Cold and Cough Soln,Brompheniramine Maleate,
Child Cold and Cough Soln,Chlorpheniramine Maleate,
Child Cold Mucus Relief Liq,Dextromethorphan Hydrobromide,
Child Cold Plus Cough Chw Tab,Acetaminophen,
Child Cold Plus Pain Susp,Acetaminophen,
Child Cold Relief Plus Susp,Acetaminophen,
Child Cold Relief Suspension,Acetaminophen,
Child Cold/Cogh/Sore Thrt Liq,Acetaminophen,
Child Com Allrgy Rapd Melt Tab,Diphenhydramine Hydrochloride,
Child Comp Chew Vitamin Tab,Biotin,
Child Cough,Dextromethorphan Polistirex,
Child Cough & Runny Nose Susp,Acetaminophen,
Child Cough DM,Dextromethorphan Polistirex,
Child Cough/Chest Cong Liq,Dextromethorphan Hydrobromide,
Child Cough/Cold Night Liq,Acetaminophen,
Child Cough/Cold/Throat Sol,Acetaminophen,
Child Cough/Runny Nose Susp,Acetaminophen,
Child D/N Cold-Cough-Cong Soln,Brompheniramine Maleate,
Child Day/Night CC Combo Pack,Dextromethorphan Hydrobromide,
Child Day/Night Combo Pack,Acetaminophen,
Child Day/Night Combo Pack,Dextromethorphan Hydrobromide,
Child Day/Night Cough Combo,Brompheniramine Maleate,
Child Day/Night Cough Combo,Chlorpheniramine Maleate,
Child Deconamine Chewable,Chlorpheniramine Maleate,
Child DF Pain/Fever Suspension,Acetaminophen,
Child Dibromm Cold/Allgy Soln,Brompheniramine Maleate,
Child Dibromm Cold/Cough Liq,Brompheniramine Maleate,
Child Dibromm DM Cld/Cgh Soln,Brompheniramine Maleate,
Child Dibromm DM Cld/Cogh Elix,Brompheniramine Maleate,
Child Dimaphen DM C&C Elixir,Brompheniramine Maleate,
Child Dimaphen DM Elixir,Brompheniramine Maleate,
Child Easy-Melts,Acetaminophen,
Child ED-APAP,Acetaminophen,
Child Fever,Acetaminophen,
Child Fever Reduce Rect Supp,Acetaminophen,
Child Fever Reducer/Pain Susp,Acetaminophen,
Child Flu Relief Plus Susp,Acetaminophen,
Child Fluticasone Allergy Spry,Fluticasone Propionate,
Child Genapap,Acetaminophen,
Child Glycerin Rectal Supp,Glycerin,
Child Glycerin Suppository,Glycerin,
Child Gummy Vit & Min Gummies,Vitamin A (Acetate),
Child Ibuprofen,Ibuprofen,
Child Ibuprofen Cold Susp,Ibuprofen,
Child Ibuprofen Suspension,Ibuprofen,
Child Inhaler Spacer Chamber,Inhalation Spacer,
Child Little Animals Chewable,Vitamin A,
Child Little Ones Chew Tablet,Vitamin A (Acetate),
Child Loratad,Loratadine,
Child Loratadine,Loratadine,
Child Loratadine SF Soln,Loratadine,
Child Loratadine SF Solution,Loratadine,
Child Loratadine SF Syrup,Loratadine,
Child MS Cold Suspension,Acetaminophen,
Child Mucus & Cough Relief Liq,Dextromethorphan Hydrobromide,
Child Mucus Relief Cold Liq,Dextromethorphan Hydrobromide,
Child Mucus Relief Cold Liquid,Dextromethorphan Hydrobromide,
Child Mucus Relief Cough Liq,Dextromethorphan Hydrobromide,
Child Mucus Relief Liq,Guaifenesin,
Child Mucus Relief Liquid,Guaifenesin,
Child Mucus Rlf,Guaifenesin,
Child Mucus/Cong/Cough Liquid,Dextromethorphan Hydrobromide,
Child Multi Cold Liquid,Dextromethorphan Hydrobromide,
Child Multi Gummies,Vitamin A (Palmitate),
Child Multi w/Extra C Gummies,Vitamin A (Palmitate),
Child Multi w/Extra D3 Gummies,Biotin,
Child Multi-Symptom Cold Susp,Acetaminophen,
Child Multivit Gummie Sft Chew,Vitamin A (Palmitate),
Child Multivitamin Chewable,Folic Acid,
Child Multivitamin Chewable,Vitamin A,
Child Multivitamin Gummies,Vitamin A (Palmitate),
Child Multivitamin Iron ChwTab,Ferrous Fumarate,
Child Multivitamin/Iron Tab,Ferrous Fumarate,
Child Multivitamin/Vit C Tab,Folic Acid,
Child Nasal Decongestant Liq,Pseudoephedrine Hydrochloride,
Child Non-ASA,Acetaminophen,
Child Non-Aspirin,Acetaminophen,
Child Omega-3 Plus DHA S/Chew,Docosahexaenoic Acid (DHA),
Child Pain,Acetaminophen,
Child Pain Plus Cold Susp,Acetaminophen,
Child Pain Plus Flu Susp,Acetaminophen,
Child Pain Rapid Melts Tablet,Acetaminophen,
Child Pain Rel,Acetaminophen,
Child Pain Relf,Acetaminophen,
Child Pain Relf160mg/5mL Susp,Acetaminophen,
Child Pain Relief,Acetaminophen,
Child Pain Relief + Cold Susp,Acetaminophen,
Child Pain Relief Plus Susp,Acetaminophen,
Child Pain Relief Susp,Acetaminophen,
Child Pain Relief Suspension,Acetaminophen,
Child Pain Relief160mg/5ml Sus,Acetaminophen,
Child Pain Reliev,Acetaminophen,
Child Pain Reliever Chewable,Acetaminophen,
Child Pain Reliever Chw Tab,Acetaminophen,
Child Pain Reliever Susp,Acetaminophen,
Child Pain Rlf,Acetaminophen,
Child Pain&Fver,Acetaminophen,
Child Pain/Fev,Acetaminophen,
Child Pain/Fever,Acetaminophen,
Child Pain/Fever Suspension,Acetaminophen,
Child Pain/Fevr,Acetaminophen,
Child Pain160mg/5mL Susp,Acetaminophen,
Child Plus Cld Multi-Symp Susp,Acetaminophen,
Child Plus Multi-Sym Cold Susp,Acetaminophen,
Child Probiotic Chewable,"Bifidobacterium Breve, Lactobacillus Acidophilus, Lactobacillus Rhamnosus, Streptococcus thermophilus Chewable tablet",
Child Probiotic Chewable,"Lactobacillus Reuteri, Lactobacillus Acidophilus, Lactobacillus Rhamnosus, Bifidobacterium Bifidum, Bifidobacterium Longum Chewable tablet",
Child Probiotic Choc Bears,"Lactobacillus Acidophilus, Bifidobacterium Sp. Soft chew",
Child Probiotic Packet Pwd Sol,"Lactobacillus Rhamnosus, Lactobacillus Acidophilus Powder for oral solution",
Child Profen IB,Ibuprofen,
Child PSE,Pseudoephedrine Hydrochloride,
Child Q-Pap,Acetaminophen,
Child Real Fruit Soft Chew,Vitamin A,
Child Saline Nasal Spray/Drops,Sodium Chloride,
Child Silapap,Acetaminophen,
Child Silfedrine,Pseudoephedrine Hydrochloride,
Child Sudogest,Dextromethorphan Hydrobromide,
Child Sudogest,Pseudoephedrine Hydrochloride,
Child Triacting DT C&C Soln,Dextromethorphan Hydrobromide,
Child Triacting NT C&C Soln,Diphenhydramine Hydrochloride,
Child Triacting Soln,Acetaminophen,
Child Triacting Soln,Chlorpheniramine Maleate,
Child Vitamins/Minerals Tab,Biotin,
Child with Extra C Chewable,Vitamin A (Acetate),
Child/General Multi Gummies,Vitamin A (Palmitate),
Children Allergy Relief Liquid,Diphenhydramine Hydrochloride,
Children Allergy/Cong Soln,Diphenhydramine Hydrochloride,
Children Allergy/Cong Solution,Diphenhydramine Hydrochloride,
Children Flu Relief Suspension,Acetaminophen,
Children Glycerin Lax Supp,Glycerin,
Children's,Acetaminophen,
Children's Allergy Liq,Diphenhydramine Hydrochloride,
Children's Allergy Liquid,Diphenhydramine Hydrochloride,
Children's Allergy Relief ODT,Loratadine,
Children's Ashtma Care Kit,"Inhalation Chamber, Valved, Peak Flow Meter, Mechanical",
Children's Chewable Tablet,Vitamin A (Acetate),
Children's Clear Chewable,Ovalbumin (Avian),
Children's Cold and Cough Susp,Acetaminophen,
Children's Cold Nighttime Liq,Acetaminophen,
Children's Complete Chewable,Biotin,
Children's Complete Chewable,Vitamin A,
Children's Complete Chewable,Vitamin A (Acetate),
Children's Cong/Cough Liq,Dextromethorphan Hydrobromide,
Children's Cough & Cong Liquid,Dextromethorphan Hydrobromide,
Children's Mucus Relief Soln,Guaifenesin,
Children's Multi Cold Liquid,Dextromethorphan Hydrobromide,
Children's Pain Reliever Susp,Acetaminophen,
Children's Plus Cold Liquid,Dextromethorphan Hydrobromide,
Children's Vitamin Chewable,Vitamin A (Acetate),
Children's with Iron Chewable,Vitamin A (Acetate),
Childrens Allergy Elixir,Diphenhydramine Hydrochloride,
Childrens Cold Plus Cough Susp,Acetaminophen,
Childrens Cold Susp,Acetaminophen,
Childrens Triacting Soln,Chlorpheniramine Maleate,
ChiRhoStim,"Secretin (Synthetic, Human)",
Chirocaine,Levobupivacaine Hydrochloride,
Chld Ibuprofen,Ibuprofen,
Chld Non-ASA Cld/Cough Chw Tab,Acetaminophen,
Chld Non-ASA Pls Cld/Cogh Susp,Acetaminophen,
Chlo Hist,Chlophedianol hydrochloride,
Chlo Tuss EX Liquid,Chlophedianol hydrochloride,
Chlo Tuss Liq,Dexbrompheniramine Maleate,
Chlo Tuss Liquid,Chlophedianol hydrochloride,
Chlor-Mes D Soln,Chlorpheniramine Maleate,
Chlor-Mes ER Caplet,Chlorpheniramine Maleate,
Chlor-Mes JR ER Capsule,Chlorpheniramine Maleate,
Chlor-Pheniton,Chlorpheniramine Maleate,
Chlor-Tan A,Chlorpheniramine Tannate,
Chlor-Trimeton,Chlorpheniramine Maleate,
Chlor-Trimeton D,Chlorpheniramine Maleate,
Chloral Hydrate,Chloral Hydrate,
Chloral Hydrate Crystal USP,Chloral Hydrate Bulk powder,
Chloral Hydrate USP,Chloral Hydrate Bulk powder,
Chlorambucil USP,Chlorambucil Bulk powder,
Chloramphenicol,Chloramphenicol,
Chloramphenicol,Chloramphenicol Sodium Succinate,
Chloramphenicol Palmitate USP,Chloramphenicol palmitate Bulk powder,
Chloramphenicol USP,Chloramphenicol Bulk powder,
Chloraseptic,Benzocaine,
Chloraseptic,Phenol,
Chloraseptic Max,Phenol,
Chloraseptic Total Lozenge,Benzocaine,
Chloraseptic Warming,Benzocaine,
Chlordex GP Syrup,Chlorpheniramine Maleate,
Chlordiaz/Amitrip,Amitriptyline Hydrochloride,
Chlordiazepoxide,Chlordiazepoxide Hydrochloride,
Chlorex-A,Chlorpheniramine Tannate,
Chlorex-A Tablet,Chlorpheniramine Maleate,
Chlorhexidine,Chlorhexidine Gluconate,
Chlorhexidine Diacetate,Chlorhexidine Acetate Bulk powder,
Chlorhexidine Digluc,Chlorhexidine Gluconate Bulk liquid,
Chlorhexidine Gluconate,Chlorhexidine Gluconate Bulk liquid,
Chlorhexidine Gluconate BP,Chlorhexidine Gluconate Bulk liquid,
Chlorhexidine Gluconate Cmpd,Chlorhexidine Gluconate Bulk liquid,
Chlorhexidine Gluconate USP,Chlorhexidine Gluconate Bulk liquid,
Chloroacetic Acid,Chloroacetic Acid Bulk powder,
Chlorobutanol Anhydrous NF,Chlorobutanol Bulk powder,
Chlorobutanol Hydrous NF,Chlorobutanol Bulk powder,
Chloroform,Chloroform Bulk liquid,
Chloroform ACS for Compounding,Chloroform Bulk liquid,
Chloromycetin,Chloramphenicol Sodium Succinate,
Chlorophyll Tablet,Chlorophyll,
Chlorophyll/Papain/Urea Oint,Chlorophyllin Copper Complex,
Chlorophyllin Na Copper USP,Chlorophyllin Copper Complex Bulk powder,
Chloroprocaine,Chloroprocaine Hydrochloride,
Chloroprocaine HCL,Chloroprocaine Hydrochloride,
Chloroptic,Chloramphenicol,
Chloroptic SOP,Chloramphenicol,
Chloroquine,Chloroquine Phosphate,
Chloroquine Diphos for Cmp,Chloroquine Phosphate Bulk powder,
Chloroquine Phosphate EP,Chloroquine Phosphate Bulk powder,
Chloroquine Phosphate USP,Chloroquine Phosphate Bulk powder,
Chlorostat,Chlorhexidine Gluconate,
Chlorothiazide,Chlorothiazide,
Chlorothiazide,Chlorothiazide Sodium,
Chlorothiazide/Reserpine Tab,Chlorothiazide,
Chloroxine for Compounding,Chloroxine Bulk powder,
Chloroxy/Pramoxine Otic Drops,Chloroxylenol,
Chloroxylenol USP,Chloroxylenol Bulk powder,
Chlorphedrine SR Capsule,Chlorpheniramine Maleate,
Chlorphen SR,Chlorpheniramine Maleate,
Chlorpheniramine,Chlorpheniramine Maleate,
Chlorpheniramine Mal USP/NF,Chlorpheniramine Maleate Bulk powder,
Chlorpheniramine Maleate USP,Chlorpheniramine Maleate Bulk powder,
Chlorpram Z Otic Drops,Chloroxylenol,
Chlorpromazine,Chlorpromazine Hydrochloride,
Chlorpromazine HCl EP,Chlorpromazine Hydrochloride Bulk powder,
Chlorpromazine HCl for Cmp,Chlorpromazine Hydrochloride Bulk powder,
Chlorpromazine HCl USP,Chlorpromazine Hydrochloride Bulk powder,
Chlorpromazine HCl USP/NF,Chlorpromazine Hydrochloride Bulk powder,
Chlorpropamide,Chlorpropamide,
Chlortabs Allergy Tablet,Chlorpheniramine Maleate,
ChlorTan,Chlorpheniramine Tannate,
ChlorTan D,Chlorpheniramine Tannate,
Chlorthal/Clonid,Clonidine Hydrochloride,
Chlorthalidone,Chlorthalidone,
Chlorzoxazone,Chlorzoxazone,
Choco Laxative,Sennosides,
Choco Laxative Pieces Chewable,Sennosides,
Chocolated Laxative Chewable,Sennosides,
Choice DM Fora G20  System,Glucose Meter,
Choice DM Fora GD20 System,Glucose Meter,
Choice Fora G20 Glucose Strip,Glucose Meter Test Strips,
Choice Fora GD20 Glucose Strip,Glucose Meter Test Strips,
Choice-OB + DHA,Docosahexaenoic Acid (DHA),
Choice-Tabs Tablet,Carotenoids,
ChoiceFul Vitamins Chew Tablet,Vitamin A (Palmitate),
ChoiceFul Vitamins Softgel,Vitamin A (Palmitate),
Chol/Mag Trisal,Choline Salicylate,
Chol/Mag Trisalicy,Choline Salicylate,
Chol/Mag/Trisalicy,Choline Salicylate,
Cholac,Lactulose,
Cholan-HMB,Dehydrocholic Acid,
Cholbam,Cholic Acid,
Choledyl SA,Oxtriphylline,
Cholesterol Management Tablet,Chromium,
Cholesterol NF,Cholesterol Bulk powder,
Cholestyramine,Cholestyramine,
Cholestyramine Lt,Cholestyramine,
Cholestyramine Resin for Cmp,Cholestyramine Bulk powder,
Cholestyramine Resin USP,Cholestyramine Bulk powder,
Choletec,Mebrofenin,
Choline,Choline,
Choline,Choline Bitartrate,
Choline Bitartrate USP,Choline Bitartrate Bulk powder,
Choline Chloride USP,Choline Chloride Bulk powder,
Choline Mag Trisal,Choline Salicylate,
Choline Mag Trisalic,Choline Salicylate,
Choline Mag Trisalicylate,Choline Magnesium Trisalicylate Bulk powder,
Cholinoid Capsule,Bioflavonoids,
Cholografin Meglumine,Iodipamide Meglumine,
Chondroitin Sulfate Sod Cmpd,Chondroitin Sulfate Bulk powder,
Chondroitin Sulfate Sodium USP,Chondroitin Sulfate Bulk powder,
Chorion Gonadotrop,Chorionic Gonadotropin,
Chrom Picol Kelp/B6/Gpft Tab,Vitamin B6 (Pyridoxine),
Chromagen Caplet,Iron,
Chromagen FA Caplet,Folic Acid,
Chromagen FA Capsule,Folic Acid,
Chromagen Forte Caplet,Ferrous Asparto Glycinate,
Chromagen Forte Capsule,Folic Acid,
Chromagen OB Capsule,Calcium Carbonate,
Chromagen Soft Capsule,Intrinsic Factor,
Chromagen Soft Capsule,Iron,
Chromagen Softgel,Ferrous Asparto Glycinate,
Chromelin Complexion Blend Lot,Topical Lotion,
Chromic Chloride Hexahydrate,Chromic Chloride Hexahydrate Bulk powder,
Chromic Cl,Chromic Chloride,
Chromium,Chromic Chloride,
Chromium,Chromium,
Chromium Pico Ultra,Chromium,
Chromium Picolinate,Calcium,
Chromium Picolinate,Chromium,
Chromium Picolinate,"Inositol, Soy Lecithin, Choline Bitartrate, Grapefruit Seed Extract, Chromium",
Chromium Picolinate for Cmp,Chromium Picolinate Bulk powder,
Chromium Picolinate for Cmpd,Chromium Picolinate Bulk powder,
Chromium Picolinate USP,Chromium Picolinate Bulk powder,
Chromium Polynicotinate Cmp,Chromium Nicotinate Bulk powder,
Chromium Polynicotinate Cmpd,Chromium Nicotinate Bulk powder,
Chronulac,Lactulose,
Chrysin for Compounding,Chrysin Bulk powder,
Cialis,Tadalafil,
CICATRACE PAD & Therapy Soln,"Silicone, Polydimethylsiloxane, Polysiloxane, Benzalkonium Chloride Medicated topical patch with Topical Gel",
CICATRACE PAD Matrix,"Silicone, Polydimethylsiloxane, Polysiloxane Medicated topical patch",
Ciclodan,Ciclopirox,
Ciclodan,Ciclopirox Olamine,
Ciclodan Nail Lacquer,Ciclopirox,
Ciclopirox,Ciclopirox,
Ciclopirox,Ciclopirox Olamine,
Ciclopirox Nail Lacquer,Ciclopirox Olamine,
Ciclopirox Olamine USP,Ciclopirox Olamine Bulk powder,
CidalEaze,Lidocaine Hydrochloride,
Cidofovir,Cidofovir,
Cilostazol,Cilostazol,
Ciloxan,Ciprofloxacin Hydrochloride,
CIMDUO,Lamivudine,
Cimetidine,Cimetidine,
Cimetidine,Cimetidine Hydrochloride,
Cimetidine USP,Cimetidine Bulk powder,
Cimzia,Certolizumab Pegol,
Cinacalcet,Cinacalcet Hydrochloride,
Cinalog,Triamcinolone Acetonide,
Cinnamon,Cinnamon,
Cinnamon Bark Powder for Cmpd,Cinnamon Bulk powder,
Cinnamon Complex Capsule,Chromium,
Cinnamon Oil,Cinnamon Oil Bulk liquid,
Cinnamon Oil for Compounding,Cinnamon Oil Bulk liquid,
Cinnamon Plus Chrom,Chromium,
Cinnamon Plus Chromium Capsule,Chromium,
Cinnamon/Chromium Capsule,Chromium,
Cinobac,Cinoxacin,
Cinolar,Triamcinolone Acetonide,
Cinoxacin,Cinoxacin,
CINQAIR,Reslizumab,
Cinryze,C1 esterase inhibitor (Human),
CINVANTI,Aprepitant,
Cipro,Ciprofloxacin,
Cipro,Ciprofloxacin Hydrochloride,
Cipro Cystitis Pack,Ciprofloxacin Hydrochloride,
Cipro HC,Ciprofloxacin Hydrochloride,
Cipro XR,Ciprofloxacin Hydrochloride,
Cipro/Fluocin,Ciprofloxacin,
Ciprodex,Ciprofloxacin Hydrochloride,
Ciprofloxacin,Ciprofloxacin,
Ciprofloxacin,Ciprofloxacin Hydrochloride,
Ciprofloxacin HCl Monohyd USP,Ciprofloxacin Hydrochloride Bulk powder,
Ciprofloxacin HCl USP,Ciprofloxacin Hydrochloride Bulk powder,
Cisapride Monohydrate USP,Cisapride Bulk powder,
Cisapride USP,Cisapride Bulk powder,
Cisatracurium,Cisatracurium Besylate,
Cisplatin,Cisplatin,
Citalopram,Citalopram Hydrobromide,
Citanest Forte,Epinephrine Bitartrate,
Citanest Plain,Prilocaine Hydrochloride,
Citracal,Calcium,
Citracal + D Caplet,Calcium,
Citracal +D Plus Tablet,Calcium,
Citracal Calcium + D SR Tab,Calcium,
Citracal Calcium Gum Soft Chew,Calcium,
Citracal Cream Bites Soft Chew,Calcium,
Citracal MAXIMUM + D  Caplet,Calcium,
Citracal MAXIMUM + D  Tablet,Calcium,
Citracal Petites/Vitamin D Tab,Calcium,
Citracal Plus/Magnesium Tablet,Boron,
Citracal Plus/Magnesium Tablet,Calcium,
Citracal Prenatal,Calcium Citrate,
Citracal Prenatal + DHA,Calcium Citrate,
Citracal Prenatal Rx Tablet,Calcium Citrate,
CitraNatal,Calcium,
CitraNatal,Docosahexaenoic Acid (DHA),
CitraNatal Assure,Biotin,
CitraNatal Assure,Calcium,
CitraNatal B-Calm Tablet,Calcium,
CitraNatal BLOOM DHA,Algal Oil,
CitraNatal BLOOM Tablet,Docusate Sodium,
CitraNatal DHA,Calcium,
CitraNatal DHA,Docosahexaenoic Acid (DHA),
CitraNatal Harmony Capsule,"Algae extract, Calcium",
CitraNatal Harmony Capsule,Calcium,
CitraNatal Medley Softgel,Calcium,
CitraNatal Rx Tablet,Calcium,
Citric Acid Anhydrous Pwd USP,"Citric Acid, Anhydrous Bulk powder",
Citric Acid Anhydrous USP,"Citric Acid, Anhydrous Bulk powder",
Citric Acid Mono Pwd USP,Citric Acid Monohydrate Bulk powder,
Citric Acid Monohydrate Powder,Citric Acid Monohydrate Bulk powder,
Citric Acid/Potassium Cit Soln,Potassium Citrate,
Citrolith,Potassium Citrate Anhydrous,
Citroma Low Sodium Solution,Magnesium Citrate,
Citroma Solution,Magnesium Citrate,
Citronella Oil,Citronella Bulk liquid,
Citrucel,Methylcellulose,
Citrucel Clear Mix Pwd,Methylcellulose,
Citrucel FiberShake,Methylcellulose,
Citrucel FiberShake Start Kit,Methylcellulose,
Citrucel Powder,Methylcellulose,
Citrucel Single Dose Packet,Methylcellulose,
Citrucel Sugar-Free Powder,Methylcellulose,
Citrucel Sugar-Free Pwd Packet,Methylcellulose,
Citrulline,Citrulline Bulk powder,
Citrulline EASY Tablet,Citrulline,
Citrus Calcium,Calcium,
Citrus Calcium + D Tablet,Calcium,
Citrus Calcium Plus D Tablet,Calcium,
Citrus Calcium Vit D Tablet,Calcium,
Citrus Calcium/Vitamin D Tab,Calcium,
CLA,Carthamus Tinctorius,
CLA,Linoleic Acid,
Cladribine,Cladribine,
Claforan,Cefotaxime Sodium,
Claforan Premixed Soln for Inj,Cefotaxime Sodium,
Claravis,Isotretinoin,
Clarifoam EF,Sulfacetamide Sodium,
Clarinex,Desloratadine,
Clarinex RediTabs,Desloratadine,
Clarinex-D,Desloratadine,
Claripel,Hydroquinone,
Claris,Sulfacetamide Sodium,
ClariSpray,Fluticasone Propionate,
Clarithromycin,Clarithromycin,
Clarithromycin USP,Clarithromycin Bulk powder,
Claritin,Loratadine,
Claritin Child,Loratadine,
Claritin Child RediTabs,Loratadine,
Claritin Child RediTabs ODT,Loratadine,
Claritin Eye,Ketotifen,
Claritin Hives,Loratadine,
Claritin RediTab,Loratadine,
Claritin RediTabs,Loratadine,
Claritin-D,Loratadine,
Claritin-D,Pseudoephedrine Sulfate,
CLARYS Top Cream Cmpd Kit,Fluticasone Propionate,
Classic Prenatal Tablet,Calcium,
Cleanse and Treat,Benzoyl Peroxide,
Cleansing Towel,Cleansing Wipes,
Clear Away Liquid Wart Remover,Salicylic Acid,
Clear Away Wart Remover Disc,Salicylic Acid,
Clear Away Wart Remover Strip,Salicylic Acid,
Clear eyes Complete Eye Drops,Hypromellose,
Clear eyes Contact Lens Drops,"Sodium Chloride, Hypromellose, Edetate Disodium",
Clear eyes Cooling Cmfrt Drops,Glycerin,
Clear eyes Itchy Eyes Drops,Glycerin,
Clear eyes Max Relief Drops,Glycerin,
Clear Eyes Natual Eye Drops,Polyvinyl Alcohol,
Clear Eyes Outdoor Eye Drops,Polyvinyl Alcohol,
Clear eyes PURE Relief Drops,Glycerin,
Clear eyes PURE Relief MS Drop,Phenylephrine Hydrochloride,
Clear eyes Redness Relief Drop,Glycerin,
Clear eyes Tears Itchy Gel,Hypromellose,
Clear eyes Tears Liquid Gel,Carboxymethylcellulose Sodium,
Clear eyes Tears Redness Gel,Glycerin,
Clear eyes Triple Action Drops,Polyvinyl Alcohol,
Clear-Atadine,Loratadine,
Clear-Atadine D ER Tablet,Pseudoephedrine Sulfate,
ClearLax,Polyethylene Glycol,
Clearplex,Benzoyl Peroxide,
Clearplex X,Benzoyl Peroxide,
Clearskin,Benzoyl Peroxide,
ClearTime Allergy Relief Tab,Diphenhydramine Hydrochloride,
ClearTime Indoor/Out,Loratadine,
Cleartuss DH,Hydrocodone Bitartrate,
Cleeravue-M Kit,"Allantoin, Boric Acid, Citric Acid, Cocamidopropyl Betaine, Etidronic acid, Panthenol, Phosphoric Acid, Polyethylene Glycol, Polyoxyethylene Alkyl Ethers, Polyoxyethylene Distearates, Sodium Chloride,",
Clemastine,Clemastine Fumarate,
Clemastine Fumarate USP,Clemastine Fumarate Bulk powder,
Clenia,Sulfacetamide Sodium,
CLENPIQ,Sodium Picosulfate,
Cleocin,Clindamycin Hydrochloride,
Cleocin,Clindamycin Phosphate,
Cleocin Ovules,Clindamycin Phosphate,
Cleocin Ped,Clindamycin Palmitate Hydrochloride,
Cleocin T,Clindamycin Phosphate,
Clever Choice Auto-Code Strip,Glucose Meter Test Strips,
Clever Choice Glucose/BP Sys,Glucose Meter with BP monitor,
Clever Choice High Ctrl Soln,"Glucose Meter Control Solution, High",
Clever Choice Low Ctrl Soln,"Glucose Meter Control Solution, Low",
Clever Choice Micro Test Strip,Glucose Meter Test Strips,
Clever Choice Mini System,"Glucose Meter, Lancet",
Clever Choice Monitor System,"Glucose Meter, Lancet",
Clever Choice Nebulizer Kit,"Connector Tubing, Inhaler mouthpiece, Nebulizer Filter, Nebulizer Kit",
Clever Choice Normal Ctrl Soln,"Glucose Meter Control Solution, Normal",
Clever Choice Pro System,"Glucose Meter, Lancet",
Clever Choice Pro Test Strip,Glucose Meter Test Strips,
Clever Choice Pulse Oximeter,Oximeter,
Clever Choice Talk System,Glucose Meter,
Clever Choice Talk Test Strip,Glucose Meter Test Strips,
Clever Choice Voice System,"Glucose Meter, Lancet",
Clever Choice Voice+ Strip,Glucose Meter Test Strips,
Clever Choice Voice+ System,Glucose Meter,
Clever Choice Voice+ Test Strp,Glucose Meter Test Strips,
Cleviprex,Clevidipine,
Cleviprex,Clevidipine butyrate,
Climara,Estradiol,
Climara Pro Transdermal System,Estradiol,
CLIN Single Use Kit,Clindamycin,
Clinac BPO,Benzoyl Peroxide,
Clinda-Derm,Clindamycin Phosphate,
Clindacin ETZ,Clindamycin Phosphate,
Clindacin PAC,Clindamycin Phosphate,
Clindacin-P,Clindamycin Phosphate,
Clindagel,Clindamycin Phosphate,
Clindamax,Clindamycin Phosphate,
Clindamycin,Clindamycin Hydrochloride,
Clindamycin,Clindamycin Palmitate Hydrochloride,
Clindamycin,Clindamycin Phosphate,
Clindamycin HCl Mono USP,Clindamycin Hydrochloride Bulk powder,
Clindamycin Hydrochloride USP,Clindamycin Hydrochloride Bulk powder,
Clindamycin Phosphate USP,Clindamycin Phosphate Bulk powder,
Clindamycin PO4 Crystal USP/NF,Clindamycin Phosphate Bulk powder,
Clindamycin/Benz,Clindamycin Phosphate,
Clindamycin/Benzoyl,Benzoyl Peroxide,
Clindamycin/Benzoyl,Clindamycin Phosphate,
Clindamycin/Dex,Clindamycin Phosphate,
Clindamycin/NaCl Sol for Inj,Clindamycin Phosphate,
Clindamycin/Tretinoin Gel,Clindamycin Phosphate,
CLINDAP-T Top Cream Cmpd Kit,Adapalene,
ClindaReach,Clindamycin Phosphate,
Clindesse,Clindamycin Phosphate,
Clindets,Clindamycin Phosphate,
Clinimix,Alanine,
Clinimix E,Alanine,
Clinimix N14G30E S-F for Inf,Dextrose,
Clinimix N9G15E S-F for Inf,Dextrose,
Clinimix N9G20E S-F for Inf,Dextrose,
Clinisol,Lysine Acetate,
CLINOIN Top Cream Cmpd Kit,Cholestyramine,
Clinolipid,Olive oil,
Clinoril,Sulindac,
Clioquinol USP,Clioquinol Bulk powder,
Clioquinol USP/NF,Clioquinol Bulk powder,
Clioquinol/HC,Clioquinol,
CLM,Camphor,
Clobazam,Clobazam,
Clobeta Cream Convenience Pack,Clobetasol Propionate,
Clobeta Oint Convenience Pack,Clobetasol Propionate,
Clobeta Plus Topical Cream,Clobetasol Propionate,
Clobeta Plus Topical Ointment,Clobetasol Propionate,
Clobetasol,Clobetasol Propionate,
Clobetasol Prop Micro USP,Clobetasol Propionate Bulk powder,
Clobetasol Propionate USP,Clobetasol Propionate Bulk powder,
Clobevate,Clobetasol Propionate,
Clobex,Clobetasol Propionate,
Clocortolone,Clocortolone Pivalate,
Clodan,Clobetasol Propionate,
Clodan Kit,Clobetasol Propionate,
Cloderm,Clocortolone Pivalate,
Cloderm Pump,Clocortolone Pivalate,
Clofarabine,Clofarabine,
Clofazimine for Comppounding,Clofazimine Bulk powder,
Clofera,Pseudoephedrine Hydrochloride,
Clolar,Clofarabine,
Clomid,Clomiphene Citrate,
Clomiphene,Clomiphene Citrate,
Clomiphene Citrate for Cmpd,Clomiphene Citrate Bulk powder,
Clomiphene Citrate for Cmpding,Clomiphene Citrate Bulk powder,
Clomiphene Citrate USP,Clomiphene Citrate Bulk powder,
Clomipramine,Clomipramine Hydrochloride,
Clomipramine HCl for Cmpding,Clomipramine Hydrochloride Bulk powder,
